id,gender,name,directions
558719,0,Robert Michaels,[72953]
1191198,2,Rolan Bykov,"[63573, 63569]"
1188493,0,Tara Wood,[290304]
1380177,0,Michael Dunaway,[290304]
120686,2,John Mellencamp,[70026]
933697,0,Henry S. Kesler,[86768]
551989,2,Nelson George,"[56555, 89870, 334682]"
236855,0,James W. Roberson,[52702]
1023489,0,Javier Setó,[134608]
14729,2,Laurence Harvey,"[170315, 84844]"
1112607,2,Rustam Branaman,"[309889, 332936]"
36061,2,Brian Clyde,"[18819, 4290]"
62303,2,Henry Crum,[10037]
1313684,0,Nailah Jefferson,[266689]
224872,0,Byron Chudnow,[54388]
223823,0,Kevin McManus,[96087]
1007685,0,Matthew McManus,[96087]
1614851,2,Rafa Martínez,[328252]
1186229,0,Shira Piven,[284537]
101142,2,Luigi Scattini,"[63187, 53623, 92705, 155128]"
31963,2,Arthur Ripley,[29100]
1083210,0,Pier Ludovico Pavoni,[59873]
6837,2,Walter Matthau,[81720]
129774,0,Ole John,[258630]
31274,0,Maro Chermayeff,[134602]
1039286,0,Bud Clayman,[105972]
1039287,2,Glenn Holsten,[105972]
191341,2,Scott Johnston,[105972]
26183,2,François Leterrier,[39412]
70171,0,Francis Leroi,[40978]
135616,0,Iris Letans,[40978]
232381,0,Bruno Zincone,[61108]
985182,0,Bitto Albertini,"[40348, 101652, 187447, 97987, 107193]"
1622145,0,Mario Bianchi,[153035]
1141406,0,John Mathew Matthan,[31524]
1157604,0,Dan Krauss,"[174351, 214187, 393443]"
1285174,1,Desiree Akhavan,[249916]
1088208,0,Dominga Sotomayor Castillo,[121929]
930694,0,Babis Makridis,[84300]
1106577,0,Carlos Vermut,[282983]
1110380,0,Peter Rosen,[139215]
1324172,0,Jeremy Degruson,[202575]
1294126,0,Sangyoon Lim,[134126]
228102,2,Raimund Huber,"[150230, 38526]"
192830,0,Michael Berry,[259611]
848030,1,Suzi Yoonessi,[71394]
1040955,0,Valeri Milev,"[259072, 106845]"
33820,0,Franco Fantasia,[28488]
1076630,0,Mario Pinzauti,"[148431, 151423, 260857]"
1200557,0,Aaron Wilson,[215946]
1070831,0,Padraig Reynolds,"[92397, 347757]"
4147,2,Walter P. Martishius,"[13284, 13285]"
1410773,0,Zeke Norton,[316322]
150660,0,Kallan Kagan,[21705]
182269,0,Eric Fogel,[21705]
569196,0,Zeke Norton,[73456]
1350796,0,Karen J. Lloyd,"[285733, 355111]"
440763,2,Greg Richardson,"[13002, 13283, 15906]"
176153,0,Ezekiel Norton,"[129533, 48567]"
85435,0,Gino Nichele,[13004]
45927,2,Terry Klassen,[255718]
92125,2,Conrad Helten,"[16418, 18198, 377897]"
1247742,0,Kyran Kelly,[227200]
565467,0,Bernard Deyriès,[136215]
1882879,0,Bill Dubay,[136215]
47873,2,John Price,[53019]
592622,0,Sven Methling,"[56858, 53693]"
1413740,0,Aleksander Bach,[249070]
77846,0,Pierre Lamoureux,[104513]
1108751,0,Francois Lamoureux,[104513]
550928,0,Bjørn Opsahl,[68370]
1105324,2,Chad Callner,[21671]
1460387,0,Evgeniy Shelyakin,"[335819, 390880]"
117468,0,Bruce Nyznik,[37339]
22173,0,Nick Matthews,[218670]
1361809,0,Chaitanya Tamhane,[290815]
276459,0,Salomé Breziner,"[200918, 273610]"
1118360,0,Steph Green,[174378]
228472,0,Ron Frank,[209556]
1193841,0,Mevlut Akkaya,[209556]
1553042,0,Justin Dillon,[287815]
568662,0,Dave Schram,"[193418, 34092, 87035]"
139139,2,Lance Edmands,[173911]
3926,0,Albert Finney,[75947]
1267618,0,Håvard Bustnes,[232351]
233516,0,Jean-Christophe Klotz,[44720]
1348217,0,Michael Lee Nirenberg,[284581]
1141883,0,R.D. Braunstein,"[182228, 357096]"
74600,2,Joshua Tickell,"[288931, 111118]"
1141509,0,Rebecca Harrell,[288931]
588402,0,Gregory Marquette,[171755]
1620913,2,Matt Myers,[256562]
164665,0,Liz Miller,[256328]
999717,0,Mark Edlitz,[55194]
1184625,0,Grant Hamilton,[111173]
1184014,0,Garry Beitel,[201867]
650890,0,Victoria Bruce,[84350]
650909,0,Karin Hayes,[84350]
937342,0,Mark Hall,[89595]
1423197,0,Michael Graziano,[320179]
78060,0,Yung Chang,"[128766, 418787]"
226403,2,Pete McGrain,[57510]
1097868,0,Paul Lovelace,"[133741, 59126]"
1097869,0,Jessica Wolfson,[133741]
1083369,0,John Craddock,[179159]
1538408,0,J.T. Boone,[179159]
1288779,0,Ben Knight,[253291]
1288782,0,Travis Rummel,[253291]
1444883,0,Garin Hovannisian,[332286]
1444884,0,Alec Mouhibian,[332286]
229298,0,Jamie Morgan,[42413]
137002,2,Mikhail Shvejtser,"[64714, 139579, 409082]"
1389816,0,Ariel Kleiman,[306482]
1206929,0,Antonio Tublén,[168758]
1129382,0,Jyri Kähönen,[149868]
1187886,0,Emmett Callinan,[205466]
1104836,0,Sophie Huber,[130612]
1347622,0,Juanfer Andrés,[284305]
1347623,0,Esteban Roel,[284305]
1135710,0,Gabriel Mascaro,"[285581, 314029]"
136505,0,Ben Caron,[265934]
565861,0,Sudabeh Mortezai,[256021]
1145683,0,Zak Forsman,[164286]
48659,0,Andreas Marschall,[252596]
1078358,0,Michal Kosakowski,[252596]
136082,2,Peter Bull,[54466]
30416,2,Peter Coe,[147055]
59841,2,Matt Walsh,[89857]
1129914,0,Andrés Borghi,[323214]
1168608,0,Taneli Mustonen,"[327476, 369202, 423525]"
552014,0,Mark Steensland,[59839]
34630,2,Pierre Tchernia,[62363]
1209592,0,Rok Biček,[223895]
1276554,1,Jane Wells,[241553]
1276555,0,John-Keith Wasson,[241553]
103156,2,Mario Bianchi,"[218772, 222517, 59871, 260899, 157683, 111697]"
238118,0,Vitali Melnikov,"[72949, 65107]"
1105685,0,Kompim Kemgumnird,[136368]
1313524,0,Philip Cox,[266621]
1313525,0,Hikaru Toda,[266621]
137455,2,Diego Rafecas,[75193]
1367182,0,Timothy L. Anderson,[190795]
1304310,0,Josef Wladyka,[261033]
14405,1,Courteney Cox,"[258099, 159389]"
1458315,0,Matías Lira,[337101]
1044286,2,Marcello Avallone,[174754]
18740,2,Fred Guiol,[50868]
30018,2,Edgar Kennedy,[50922]
105407,0,Park Young-hoon,"[67025, 50010]"
985151,0,Mariana Rondón,[214138]
1313192,1,Zatella Beatty,[266442]
143984,0,Sławomir Fabicki,"[213857, 48119]"
544583,0,Charles Matton,"[66082, 48584]"
1036754,2,Reginald Barker,"[208517, 120664, 134144]"
931237,2,Thomas H. Ince,"[208517, 120664]"
126870,0,Shawn Linden,[191829]
54033,0,Hugh Stewart,[257084]
1447271,0,Erin Lee Carr,"[333382, 438446]"
20833,0,Jace Alexander,"[120370, 198200]"
1227885,0,Dearbhla Walsh,"[313867, 47084, 211354]"
110968,0,Dragan Bjelogrlić,"[57419, 255647]"
137388,2,Gabriel Aghion,"[31789, 77519]"
1183513,0,Ryan McGarry,[201419]
35466,0,Sean Tiedeman,[173165]
1109560,0,Gaël Lieblang,[129360]
1113705,0,Frederick Schroeder,[218482]
1274247,0,Dave Kellett,[218482]
78922,2,Rajat Kapoor,"[241882, 21571]"
89650,2,Bruce Neibaur,[55033]
1387468,0,Gao Xixi,[305088]
219961,0,Kim Farrant,[245846]
1090090,0,Bo Mathorne,[123969]
28781,2,Christian Clavier,[78478]
1155329,0,Daniel Lusko,"[257521, 172767]"
1100753,0,Ryan Smith,[118612]
74893,0,Alejandro Doria,"[127326, 13651]"
227679,0,Anthony Scarpa,[58301]
1208291,0,Kathy Brew,[222885]
545763,2,Marlen Khutsiyev,"[148782, 54970, 262447, 104810]"
225024,2,Aleksandr Proshkin,"[71393, 56820, 240789]"
386918,1,Avdotya Smirnova,"[123949, 424145, 77185]"
967330,2,Tom Green,[145221]
1200580,0,Akçay Karaazmak,[215976]
1373655,0,Jason Strouse,[297362]
87772,0,Rajkumar Santoshi,"[58128, 71308, 46375, 118632, 103048, 41381, 31525, 21665, 23848, 24827]"
931328,0,Christopher Zalla,[322766]
101410,0,Frank Packard,[88937]
1354319,0,Tal Granit,[287483]
1305360,0,Alonso Ruiz Palacios,[256057]
1354171,0,Henry Hobson,[287424]
29448,0,Jean LaFleur,[28746]
76310,0,Darren Ashton,[14067]
1062805,2,John Maclean,[223485]
1108981,0,Peter Monsaert,[138502]
92101,2,John Kalangis,[24632]
20781,2,Steve Cohen,[65497]
93934,0,Ron Carlson,[40774]
1291551,0,Matt Mamula,[337210]
1470490,0,Jason Kovacsev,[337210]
33717,2,Giorgio Capitani,[182424]
1149313,0,Harry Freeland,[167649]
101868,0,Erik Anjou,[310319]
1466076,0,Gillian Laub,[337944]
560232,0,Sándor Mihályfy,[63625]
563356,1,Katell Quillévéré,"[190853, 71559, 383807]"
139138,2,Jody Lee Lipes,[261857]
1287825,0,Chris Löfvén,[51560]
980242,0,Menelaos Karamaghiolis,[91584]
234363,0,Kôichi Chigira,[17566]
225109,0,Mario Martone,"[283704, 56853]"
1059261,0,Norman Lee,"[140418, 360808]"
107226,0,Alessandro Capone,[277399]
1352997,0,Kabir Sadanand,[281730]
1061574,0,Dana Brown,[294544]
94134,2,Brian Katkin,"[61803, 71374]"
1035829,0,Marcos Zurinaga,[104106]
1426388,0,Scott Rodgers,[320703]
1176730,0,Todd Levin,[165567]
112163,0,Wen Bin Huang,[334132]
1740351,0,Wenjun Yang,[334132]
139355,0,Wan Laiming,"[47759, 76737]"
82937,2,Victor Levin,[259954]
583933,0,José Pinheiro,[170033]
1185040,0,Pyotr Todorovskiy,"[197366, 83524, 83459]"
114620,0,Neil Johnson,"[277778, 21836, 360292]"
262925,2,Gleb Panfilov,"[83444, 83475]"
239485,0,Stanislav Rostotsky,"[109774, 49106, 94696, 63899]"
562603,0,Vasiliy Shukshin,[38359]
426268,0,Ilya Averbakh,[83461]
59898,0,Mikhail Segal,[160833]
126421,0,Aleksandr Petrov,"[104522, 118794, 168478, 69484, 38577, 119855]"
1199016,2,Aleksey Uchitel,"[23898, 65614, 62729, 55608]"
238891,0,Maxim Korostyshevsky,[64268]
112047,2,John Baumgartner,[339533]
30647,2,Mel Welles,[3122]
30648,0,Aureliano Luppi,[3122]
1301085,0,Greg D. Williams,[259261]
1054642,0,James Kelley,[112355]
1330045,0,Michael Hewitt,[276137]
1330046,0,Dermot Lavery,[276137]
584919,0,Balaji Sakthivel,[109835]
1080891,0,Jeremy Workman,[294862]
1462214,2,David Sandberg,[251516]
97087,0,Michael D. Akers,"[151693, 27152]"
1031221,0,Jonathan Gruber,[102596]
1031222,0,Ari Daniel Pinchot,[102596]
1287492,0,Aktan Arym Kubat,"[58859, 84023]"
143675,0,Oleg Fomin,"[20963, 62738]"
1135240,2,Kim Seong-hoon,"[269494, 390497]"
119015,2,Tadashi Sawashima,[37873]
83594,2,Nagesh Kukunoor,"[21567, 44827, 18673, 320873]"
85387,2,Vikram Bhatt,"[51216, 19951, 115124, 49518, 20731, 97341, 140231, 292830]"
76813,2,Ram Gopal Varma,"[21570, 14394, 20968, 107937, 228012, 31983, 109001, 166255, 15761, 31248, 54969, 142412, 117345, 92193, 15979, 20507, 49028]"
586237,0,András Jeles,[56927]
237282,0,Vladimir Fetin,[45210]
99280,0,Mark Zakharov,"[27937, 27934, 27935, 27939, 27940, 27942]"
187055,0,Bruce Myles,[122767]
38756,0,René Cardona Jr.,[92469]
24867,0,Henri Helman,[200445]
127333,0,Ernest Pintoff,"[85602, 86207]"
71097,2,Denis Héroux,[75903]
87713,0,Neeraj Vora,[20359]
583607,0,Rajiv Rai,"[109028, 21906, 196852]"
110148,2,J.P. Dutta,"[33125, 166231]"
1064543,0,David Ryan Keith,[339992]
51932,2,Neill Fearnley,"[323384, 212934, 103688, 58106, 76287, 361745, 396395, 7088, 153073]"
1106192,0,James Crow,[334088]
579313,2,Eiji Uchida,[119172]
150026,0,Bernard Bellefroid,[314555]
120853,0,Paul Devlin,[38608]
588874,0,Matthias Luthardt,[80136]
544812,0,Pia Marais,[81616]
1009351,0,Ferenc András,[96411]
1215026,1,Marita Grabiak,"[229702, 421626]"
129336,0,Luca Verdone,[43211]
229575,2,Maurizio Ponzi,"[58615, 62713, 42129, 259634]"
235259,0,José María Sánchez,[75001]
129106,0,Alessandro Genovesi,"[328720, 147868, 77944, 298722]"
31962,0,Gregg C. Tallas,[49352]
45258,0,Tom McGowan,[49352]
102214,2,John Carr,[49352]
213402,0,Phillip Marshak,[49352]
213403,0,Jay Schlossberg-Cohen,"[49352, 216163]"
104367,2,Brett Kelly,[246917]
1379024,0,Pierre Quérut,[19095]
107466,0,James Aviles Martin,[30993]
127608,0,Allan Holzman,[42251]
1275990,0,Fellipe Barbosa,[268100]
1337527,0,Randall Lobb,[280276]
933503,0,Edward Fu,[86700]
887794,0,Geoff Marslett,"[44486, 172824]"
133025,0,Branko Schmidt,"[132551, 45341]"
236761,2,Stefano Mordini,[135695]
223965,0,Giulio Manfredonia,"[161545, 23619, 56339, 293516]"
1156668,0,Giorgia Farina,"[173847, 332709]"
1151788,0,Andrea Zaccariello,[169683]
120127,0,Gennaro Nunziante,"[231176, 53319, 35554, 374416]"
91628,2,K. Selvaraghavan,"[69520, 24448]"
1287508,0,Carlo Zoratti,[215646]
1274996,2,Pif,"[239877, 403450]"
1082434,0,Michel Franco,"[126315, 112631, 337104]"
7166,2,Kevin Pollak,"[316067, 413471]"
55052,0,Jonathan Gurfinkel,[158589]
1280037,0,Kate Barker-Froyland,[244783]
1288722,0,Diana Whitten,[253267]
935843,2,Adoor Gopalakrishnan,"[126969, 169364, 411822]"
57795,2,David Field,[245527]
85009,0,George Basha,[245527]
140506,0,Rollin Binzer,[47246]
1125302,0,David Gregory,[279992]
137768,0,Sulev Nõmmik,[46923]
137496,0,Arvo Kruusement,"[146045, 46809, 146030]"
137732,0,Grigori Kromanov,[47150]
143722,2,Garri Bardin,"[72204, 51281]"
137813,1,Kadri Kõusaar,[46930]
1455094,0,Atle Knudsen,[21535]
225517,2,Martin Miehe-Renard,[199374]
584991,0,Andres Maimik,"[262311, 318184, 79431]"
1305968,0,Katrin Maimik,[262311]
584992,0,Katrin Laur,[78696]
144321,0,Milan Cieslar,[51604]
1413697,0,Andres Kõpper,[150473]
1413698,0,Arun Tamm,[150473]
300472,2,Lawrence Silverstein,[76101]
65518,1,Franziska Buch,[61035]
1158417,0,Victor Teran,[176077]
135468,0,Juan Pablo Buscarini,"[262788, 360365]"
17948,2,Reynaldo Villalobos,[37307]
73151,2,Herman Hoffman,"[202198, 26155]"
211583,0,Chris Hall,[38309]
46199,0,Stephan Komandarev,"[334440, 5871]"
1144880,0,Philipp Leinemann,[294483]
108681,2,Paul Dickson,[31984]
60678,2,William Joyce,[86412]
935043,0,Brandon Oldenburg,[86412]
1579144,0,Witold Lesiewicz,[25939]
72254,2,Éric Caravaca,[78992]
144397,2,Nate Watt,[124026]
124579,0,Punit Malhotra,[40777]
144196,0,Nicole van Kilsdonk,"[328692, 87022, 260182, 51839]"
1313761,0,Gillian Greene,[266718]
1076634,2,Christian Wagner,[304640]
1057076,0,Till Kleinert,[254007]
81675,0,Krishna D.K.,"[303281, 191562, 19980, 61203]"
81676,0,Raj Nidimoru,"[303281, 191562, 61203]"
1507069,2,Harry Smith,[85428]
1219769,2,Peter Cousens,[288980]
556110,0,Seyfi Teoman,[69352]
1089880,0,Riyad Barmania,[212481]
1197373,0,Roger Roth,[217787]
1022656,0,David Brundige,[99904]
1046547,0,Huan Vu,[109463]
1358967,0,David Burris,[289716]
1024444,2,Rodrigue Jean,[285851]
1393833,0,Crystal Moselle,[307931]
1115689,0,Ryan Sage,"[141884, 386830]"
237341,0,Lorenzo Gicca Palli,[52721]
1208760,0,Jose Antonio Vargas,[223249]
1208761,0,Ann Raffaela Lupo,[223249]
544748,0,Caryn Waechter,[206197]
38696,2,Don Schain,"[89072, 18589, 103850, 85672]"
939537,0,Benjamin Statler,[295595]
46588,2,Bill Pohlad,[271714]
1051292,0,Aleksa Gajić,[38248]
1718765,0,Nebojša Andrić,[38248]
1718766,0,Stevan Đorđević,[38248]
1031934,0,Benito Perojo,"[122525, 102901]"
1164588,2,A.J. Edwards,[192142]
1161749,0,Hisako Matsui,[171769]
103414,0,David Kennard,"[273745, 267091]"
1623373,0,Jonathan Lee,[75719]
240352,0,Tim Rutili,[40657]
86257,2,J.B. Ghuman Jr.,[81021]
948217,2,Bill Benenson,[40090]
141026,0,Gene Rosow,[40090]
1021244,1,Eleonore Dailly,[40090]
937892,2,Jeff Reichert,[192028]
1298441,0,Farihah Zaman,[192028]
1135820,0,Dominic Howes,[154793]
1135821,0,Joel Weber,[154793]
935588,0,Jennifer Maytorena Taylor,[87851]
121962,0,Rudy Soedjarwo,[39060]
42748,0,John Boskovich,[5302]
70562,0,Luigi Magni,"[42220, 68882, 82114, 105616, 273868, 231304]"
5811,2,Agenore Incrocci,[82114]
5812,2,Furio Scarpelli,[82114]
31892,0,Ruggero Maccari,[82114]
69973,0,Piero De Bernardi,[82114]
234556,0,Leonardo Benvenuti ,[82114]
239917,0,Ugo Pirro,[82114]
229222,0,Antonio Pietrangeli,"[59336, 82481, 221527, 221717, 164777]"
230426,1,Leanne Pooley,"[60063, 211088, 356294]"
223708,0,Camillo Mastrocinque,"[55960, 99916, 58074, 56068, 66177]"
198844,0,Faye Jackson,[54398]
575114,0,Jason Cohn,[75442]
351901,0,Bill Jersey,[75442]
226101,2,Jos Stelling,"[71063, 79526, 140229, 296779]"
557009,0,Aron Schock,[63687]
1024357,2,Gianni Puccini,"[195413, 187744]"
116800,0,Robert Rosenberg,[32728]
1540341,0,Chris Blum,[44694]
1016158,0,Clay Jeter,[79554]
143658,0,Anton Megerdichev,"[174733, 56525, 51273]"
19066,0,Jeanne Herry,[270919]
1418980,0,Margarita Manda,[321315]
230926,0,Chris Bernard,[60363]
237393,0,James Bidgood,[42497]
1045324,0,Shira Lane,[99370]
1626259,0,Meg McLagan,[91266]
1626260,0,Daria Sommers,[91266]
1168791,0,Dave Ohlson,[186079]
239818,0,Hiroshi Fukutomi,[17189]
1073817,0,Ilppo Pohjola,[59908]
1279989,0,Robert Nixon,[286407]
556647,2,Carl Colby,[72845]
7488,2,Jean-Claude La Marre,"[338107, 31390]"
145190,0,Monty Miranda,[26469]
49949,0,Steve Binder,"[74849, 53202]"
1210543,0,Mattie Do,[220287]
1286552,0,Chris Riedell,"[251227, 348499]"
1286553,0,Nick Riedell,"[251227, 348499]"
105729,2,Stewart Wade,"[259997, 40922, 30124]"
1288802,0,James Hall,[253309]
1288803,0,Edward Lovelace,[253309]
1408596,2,Dave Eddy,[16530]
1267073,0,Marinus Groothof,[316310]
26854,2,Phil Davis,[216037]
1108711,2,John Laing,[61717]
93530,1,Tamara Olson,[14912]
967612,0,Hilla Medalia,[200487]
1181284,0,Shosh Shlam,[200487]
1354597,0,Jo Beom-jin,[22520]
1296534,0,Corbin Billings,[257109]
237784,0,Aleksandr Efremov,[23808]
237875,0,Sophie Letourneur,"[175606, 63774]"
1006734,0,Jaimie D'Cruz,[95756]
1182407,1,Emma Franz,[200938]
529140,0,Sue Bourne,[76112]
1036315,0,Trish Dolman,[220782]
224846,0,Jonathan Stack,[113284]
1567485,0,Wilbert Rideau,[113284]
84470,2,Ilan Duran Cohen,"[220731, 142023]"
1112464,0,Mohsen Amiryousefi,[315893]
182892,2,Mike Rohl,"[55229, 148652, 366630, 381615]"
1389040,0,Nancy Leopardi,"[314996, 348346]"
958839,1,Mary Lampson,[172014]
932533,0,Stefano Sollima,"[85739, 356296]"
933176,0,Damien Leone,"[319188, 231001]"
84748,0,Seiji Chiba,[57011]
1133902,0,Richard Goldgewicht,[153153]
151211,2,Michael James Johnson,[253315]
1202450,0,Lydia B. Smith,[217576]
1190819,0,Nadine Truong,[320430]
1088936,0,Delphine de Vigan,[240581]
78069,0,Eric Le Roch,"[14406, 44937]"
1005134,0,M. Manikandan,[264038]
1307554,0,Ajay Bahl,[222951]
1013089,2,Krish (Radhakrishna Jagarlamudi),"[337876, 97342]"
1052664,0,Alê Abreu,[223706]
50105,0,Thomas Grube,[11218]
68641,0,Enrique Sánchez Lansch,[11218]
102177,0,Gary Cohen,[28851]
930333,1,Anne K. Black,"[321068, 347096, 205939]"
549487,0,Robert Kouba,[335676]
583495,0,Ayelet Menahemi,[44511]
1192146,0,Pawel Chochlew,[207909]
79282,0,Antonio Chavarrías,[120194]
93257,2,Christian Poveda,[25168]
85445,0,Rohan Sippy,"[19620, 63006]"
128612,0,Hans Herbots,"[251577, 42748, 66066, 17902, 374698]"
1072353,0,Raymond B. West,[120664]
32576,0,Rolf Olsen,"[115463, 163837]"
1248900,0,Marty Pasetta,[345896]
1123763,2,Karthik Subbaraj,"[139357, 270766]"
88817,2,J. D. Chakravarthi,[31983]
984152,2,Vivek Shah,[31983]
1013132,0,Manish Gupta,"[31983, 85708]"
1076979,0,Prawal Raman,[31983]
1188847,0,Jijy Philip,[31983]
1544559,2,Prawaal Raman,[74481]
234478,0,Abel Ferry,[30974]
22692,1,Sharon von Wietersheim,[20310]
151980,2,Graham Theakston,[94585]
140264,2,Andrew Wight,[276909]
1314431,0,Raymond Quint,[276909]
1331173,0,John Bruno,[276909]
59028,2,Jay Lavender,[256273]
1461473,0,Tyler Shields,[277558]
129231,0,Adam Sanderson,[43083]
129232,0,Muli Segev,[43083]
32297,0,Uri Zohar,[73147]
936622,0,Michel Poulette,"[163406, 50587, 328480, 230235, 372490]"
550162,0,Kevin Kerslake,[32742]
550163,0,Mark Racco,[32742]
1072598,0,Edward Boase,[279977]
1028307,1,Gabrielle Provaas,[97082]
1034316,0,Rob Schröder,[97082]
1070241,0,George Loane Tucker,[96128]
1156205,0,Richard Chase,[69160]
65611,2,Kevin Keating,[69160]
1204410,0,Robert Mullan,[219666]
996539,0,David Lee Miller,[81434]
1033808,0,Sameer Malkan,[46403]
84956,2,Nana Patekar,[140883]
85725,0,Kabeer Kaushik,[33460]
221508,2,Uwe Janson,"[53774, 266568]"
1743496,0,Tong Kai,"[60568, 66756]"
107250,2,Anil Sharma,[80156]
135177,0,John Little,[37588]
557210,0,Bejoy Nambiar,"[69785, 275269]"
1002925,2,Joe Cheung Tung-Cho,"[155397, 58368]"
150478,2,Apoorva Lakhia,[20742]
88441,2,Mansoor Khan,"[131940, 33202]"
70673,2,Lo Lieh,[41377]
1141391,0,Aditya Bhattacharya,[159636]
229289,2,Lee Tso-Nam,[59404]
76451,0,Vijay Krishna Acharya,"[44977, 14193]"
64856,2,Michael Jai White,"[70006, 391757]"
301314,2,Nam Yin,[75840]
990865,0,Hansal Mehta,"[128206, 46383, 370870]"
1052645,2,Bob Christie,[113190]
220275,0,Mike Phillips,[79935]
1357684,0,Vincas Sruoginis,[289159]
1357685,0,Jonas Ohman,[289159]
1042011,2,Vikas Bahl,[247645]
231385,2,Alastair Orr,"[265018, 404584]"
1190581,0,Alejandro Hidalgo,[207686]
932774,0,Alan Holleb,[85968]
1155084,0,Miguel Larraya,[172457]
234630,0,Rafael Gil,[227690]
1042010,0,Nitesh Tiwari,"[264085, 360814]"
66889,2,Angelo Colagrossi,[27637]
1293617,0,Lee Won-Suk,[314327]
1371324,0,Lulu Wang,[296178]
85808,2,Scott Wheeler,"[47407, 249260, 20205]"
1135467,2,Bill Semans,[165621]
52329,2,Ezio Greggio,[10450]
33534,0,Gwen Wetzler,[19386]
162311,2,Bill Reed,[19386]
176059,0,Ed Friedman,[19386]
176060,0,Lou Kachivas,[19386]
65719,2,Erik MacArthur,[14619]
60693,2,Andrew Pozza,[9935]
66240,2,Jeff Woolnough,"[27847, 10704, 176715]"
165640,2,James Ryan,[14503]
145210,2,Craig Pryce,"[48495, 363476, 32790, 60821, 61005]"
74685,2,Mark Lafferty,[13577]
1318326,0,Jacob Cooney,[269242]
124796,2,Gary Jones,"[15262, 143142, 41574, 40039]"
94123,2,Richard Van Vleet,[25701]
1035830,0,Sean Dillon,[104108]
1028526,0,Sean Patrick Cannon	,[16116]
1271492,0,Philip Zlotorynski,[27404]
1093261,0,Victor Kargan,[128862]
559457,0,Steve Agee,[128862]
1093262,0,Kelly Aluise,[128862]
1093263,0,Susan Johnson,[128862]
1093264,0,Alex Mebane,[128862]
953429,2,Mark Mower,[128862]
1093265,0,Sammy Primero,[128862]
1058162,0,Alec Tuckman,[128862]
87608,0,Gregg Simon,[21509]
1120739,0,Vala Halldorsdottir,[144390]
1121132,0,Sesselja Vilhjalmsdottir,[144390]
233354,0,Giancarlo Santi,[61594]
564948,0,Nick Weiss,"[20066, 340190]"
45982,2,Alberto Sordi,"[146132, 60038, 57999, 47245, 82350]"
1144650,2,Gian Luigi Polidoro,"[162382, 325780, 281783]"
133938,0,Giorgio Bianchi,"[59249, 60195, 74384]"
86912,0,Vincent Scordia,[20983]
226012,0,James L. George,[22466]
1317784,0,Bob Seeley,[22466]
1055182,0,James C. Wasson,[40146]
589916,0,Akira Hirose,[80647]
101802,2,Patrick Durham,[64325]
102798,2,Xavier S. Puslowski,[26342]
550280,1,Anna Muylaert,"[310569, 382455]"
1128881,0,Blake Freeman,"[120802, 456098]"
1023310,0,Matt D'Elia,[100057]
371298,2,Joe Nimziki,[75623]
25289,2,Harris Done,"[44661, 278544]"
20382,2,Jeff Betancourt,[14913]
1108822,0,Matthew Spradlin,[138372]
588125,0,Jorge Coira,[79854]
75558,0,Michael Faranda,[13792]
490986,0,Kerry Valderrama,[167960]
1149659,0,Bryan Ortiz,[167960]
1219037,0,Frank Marino,[260211]
2390,2,LeVar Burton,[35215]
1094766,0,Stanley J. Orzel,[132236]
117060,2,Ray Patterson,[37211]
1296175,0,Hiroshi Aoyama,[13151]
1296176,0,Kazumi Fukushima,[13151]
96337,2,Scott Jeralds,"[21956, 30074, 12902, 60293]"
343022,2,Donald L. Gold,[26449]
1148247,0,Joseph Francis,[72886]
1523983,0,Tony Brownrigg,[75101]
121710,0,Eddie Lebron,[37668]
110432,0,Joe Whiteaker,[33274]
1090010,0,Guido Zurli,"[213095, 90029]"
113896,0,Joe Sichta,"[13354, 20558, 12903, 12902]"
452840,2,Paul Sommers,[24787]
577471,0,Carl Urbano,[24787]
157770,0,Ben Jones,[119321]
200011,2,David Block,[81900]
1198151,0,Scott Scornavacco,[210769]
138174,0,Don Lusk,[36868]
166999,2,Steve Hoefer,[43960]
36992,2,Vicco von Bülow,"[4695, 4645]"
1055222,0,David Krentz,[103194]
1055223,0,Erik Nelson,[103194]
5452,0,Dick Rickard,[47166]
1266051,0,Leo Riley,"[284274, 230896]"
77042,0,Michael Simon,"[14540, 75190, 14541, 360408]"
579043,0,Thomas Villum Jensen,[23289]
1297764,0,Julien Bocabeille,[46343]
1297765,0,François-Xavier Chanioux,[46343]
1297766,0,Olivier Delabarre,[46343]
1297767,0,Thierry Marchand,[46343]
1297768,0,Quentin Marmier,[46343]
1297769,0,Emud Mokhberi,[46343]
137194,0,Kevin Deters,"[26809, 105325]"
13922,2,Seth Green,[42979]
114379,2,Abhishek Chaubey,"[33556, 248698, 398535]"
122633,0,Burt Gillett,"[34463, 32428, 109298, 132714, 67790, 81338, 80928, 106112, 134360, 161833]"
55352,2,Steve Hudson,[8557]
1207739,0,Chuck Mitsui,[222388]
134123,0,Adrian Kwan,[332980]
1391832,0,Rob Dipple,[300685]
1088582,0,Roberto Minervini,"[194104, 336220]"
1358947,2,John R. Walker,[335753]
56131,2,Douglas Schwartz,"[204912, 94055]"
127381,2,Ben Jones,[16237]
127382,2,Matt Youngberg,[16237]
64227,2,Brandon Trost,[85860]
1009253,2,Jason Trost,[85860]
80880,0,Pieter Christian Colson,[16846]
97903,0,Silvia St. Croix,"[16846, 110588]"
544864,0,Amardeep Kaleka,[186254]
1168681,0,J.D. Seraphine,[186254]
